,0,1,2
847,poemata/chytraeuspoemata_4.xml,Rostock, 1579.
848,poemata/chytraeuspoemata_5.xml,Rostock, 1579.
849,poemata/chytraeuspoemata_6.xml,Rostock, 1579.
850,poemata/chytraeuspoemata_7.xml,Rostock, 1579.
851,poemata/chytraeuspoemata_8.xml,Rostock, 1579.
852,poemata/chytraeuspoemata_9.xml,Rostock, 1579.
853,poemata/chytraeuspoemata_front.xml,Rostock, 1579.
854,poemata/Chytraeus_itinera.xml,Bremen, 1616.
855,poemata/cisnerusidyllion.xml,Wittenberg, 1551. 
856,poemata/conringiusmusae_1.xml,Helmstedt, 1708.
857,poemata/conringiusmusae_2.xml,Helmstedt, 1708.
858,poemata/conringiusmusae_3.xml,Helmstedt, 1708.
859,poemata/conringiusmusae_back.xml,Helmstedt, 1708.
860,poemata/conringiusmusae_front.xml,Helmstedt, 1708.
861,poemata/cordusopera.xml,Frankfurt/M.?, 1550?
862,poemata/corvinuspoemata_1.xml,Leipzig, 1568.
863,poemata/corvinuspoemata_2.xml,Leipzig, 1568.
864,poemata/corvinuspoemata_front.xml,Leipzig, 1568.
865,poemata/dedekindgrobianus_1.xml,Frankfurt/M., 1558.
866,poemata/dedekindgrobianus_2.xml,Frankfurt/M., 1558.
867,poemata/dedekindgrobianus_3.xml,Frankfurt/M., 1558.
868,poemata/dedekindgrobianus_back.xml,Frankfurt/M., 1558.
869,poemata/dedekindgrobianus_front.xml,Frankfurt/M., 1558.
870,poemata/deliciae1.xml,Frankfurt (Main), 1612 (Excudebat Nicolaus Hoffmannus).
871,poemata/deliciae2.xml,Frankfurt (Main), 1612 (Excudebat Nicolaus Hoffmannus).
872,poemata/deliciae3.xml,Frankfurt (Main), 1612 (Excudebat Nicolaus Hoffmannus).
873,poemata/deliciae4.xml,Frankfurt (Main), 1612 (Excudebat Nicolaus Hoffmannus).
874,poemata/deliciae5.xml,Frankfurt (Main), 1612 (Excudebat Nicolaus Hoffmannus).
875,poemata/deliciae6.xml,Frankfurt (Main), 1612 (Excudebat Nicolaus Hoffmannus).
876,poemata/deniscarmina_1.xml,Wien, 1794.
877,poemata/deniscarmina_2.xml,Wien, 1794.
878,poemata/deniscarmina_3.xml,Wien, 1794.
879,poemata/deniscarmina_4.xml,Wien, 1794.
880,poemata/deniscarmina_5.xml,Wien, 1794.
881,poemata/deniscarmina_front.xml,Wien, 1794.
882,poemata/fabriciusorationes.xml,"Frankfurt am Main, Leipzig", 1685
883,poemata/fabriciusorationes_1.xml,"Frankfurt am Main, Leipzig", 1685
884,poemata/fabriciusorationes_10.xml,"Frankfurt am Main, Leipzig", 1685
885,poemata/fabriciusorationes_11.xml,"Frankfurt am Main, Leipzig", 1685
886,poemata/fabriciusorationes_12.xml,"Frankfurt am Main, Leipzig", 1685
887,poemata/fabriciusorationes_2.xml,"Frankfurt am Main, Leipzig", 1685
888,poemata/fabriciusorationes_3.xml,"Frankfurt am Main, Leipzig", 1685
889,poemata/fabriciusorationes_4.xml,"Frankfurt am Main, Leipzig", 1685
890,poemata/fabriciusorationes_5.xml,"Frankfurt am Main, Leipzig", 1685
891,poemata/fabriciusorationes_6.xml,"Frankfurt am Main, Leipzig", 1685
892,poemata/fabriciusorationes_7.xml,"Frankfurt am Main, Leipzig", 1685
893,poemata/fabriciusorationes_9.xml,"Frankfurt am Main, Leipzig", 1685
894,poemata/fabriciusorationes_front.xml,"Frankfurt am Main, Leipzig", 1685
895,poemata/Fabricius_poemata_1.xml,Basel, 1567.
896,poemata/Fabricius_poemata_2.xml,Basel, 1567.
897,poemata/flemingpoemata_1.xml,Stuttgart,1863
898,poemata/flemingpoemata_10.xml,Stuttgart,1863
899,poemata/flemingpoemata_11.xml,Stuttgart,1863
900,poemata/flemingpoemata_12.xml,Stuttgart,1863
901,poemata/flemingpoemata_13.xml,Stuttgart,1863
902,poemata/flemingpoemata_14.xml,Stuttgart,1863
903,poemata/flemingpoemata_15.xml,Stuttgart,1863
904,poemata/flemingpoemata_16.xml,Stuttgart,1863
905,poemata/flemingpoemata_17.xml,Stuttgart,1863
906,poemata/flemingpoemata_18.xml,Stuttgart,1863
907,poemata/flemingpoemata_19.xml,Stuttgart,1863
908,poemata/flemingpoemata_2.xml,Stuttgart,1863
909,poemata/flemingpoemata_20.xml,Stuttgart,1863
910,poemata/flemingpoemata_21.xml,Stuttgart,1863
911,poemata/flemingpoemata_22.xml,Stuttgart,1863
912,poemata/flemingpoemata_23.xml,Stuttgart,1863
913,poemata/flemingpoemata_24.xml,Stuttgart,1863
914,poemata/flemingpoemata_25.xml,Stuttgart,1863
915,poemata/flemingpoemata_26.xml,Stuttgart,1863
916,poemata/flemingpoemata_27.xml,Stuttgart,1863
917,poemata/flemingpoemata_28.xml,Stuttgart,1863
918,poemata/flemingpoemata_3.xml,Stuttgart,1863
919,poemata/flemingpoemata_4.xml,Stuttgart,1863
920,poemata/flemingpoemata_5.xml,Stuttgart,1863
921,poemata/flemingpoemata_6.xml,Stuttgart,1863
922,poemata/flemingpoemata_7.xml,Stuttgart,1863
923,poemata/flemingpoemata_8.xml,Stuttgart,1863
924,poemata/flemingpoemata_9.xml,Stuttgart,1863
925,poemata/flemingpoemata_front.xml,Stuttgart,1863
926,poemata/flitnerusnebulo.xml,Frankfurt a.M., 1620.
927,poemata/frischlinhebraeis_1.xml,Straßburg, 1599.
928,poemata/frischlinhebraeis_10.xml,Straßburg, 1599.
929,poemata/frischlinhebraeis_11.xml,Straßburg, 1599.
930,poemata/frischlinhebraeis_12.xml,Straßburg, 1599.
931,poemata/frischlinhebraeis_2.xml,Straßburg, 1599.
932,poemata/frischlinhebraeis_3.xml,Straßburg, 1599.
933,poemata/frischlinhebraeis_4.xml,Straßburg, 1599.
934,poemata/frischlinhebraeis_5.xml,Straßburg, 1599.
935,poemata/frischlinhebraeis_6.xml,Straßburg, 1599.
936,poemata/frischlinhebraeis_7.xml,Straßburg, 1599.
937,poemata/frischlinhebraeis_8.xml,Straßburg, 1599.
938,poemata/frischlinhebraeis_9.xml,Straßburg, 1599.
939,poemata/frischlinhebraeis_front.xml,Straßburg, 1599.
940,poemata/frischlinhelvetiogermani_1.xml,Helmstadii, 1539.
941,poemata/frischlinhelvetiogermani_2.xml,Helmstadii, 1539.
942,poemata/frischlinhelvetiogermani_3.xml,Helmstadii, 1539.
943,poemata/frischlinhelvetiogermani_4.xml,Helmstadii, 1539.
944,poemata/frischlinhelvetiogermani_5.xml,Helmstadii, 1539.
945,poemata/frischlinhelvetiogermani_6.xml,Helmstadii, 1539.
946,poemata/frischlinhelvetiogermani_front.xml,Helmstadii, 1539.
947,poemata/frischlinscenica_1.xml,Straßburg, 1585.
948,poemata/frischlinscenica_2.xml,Straßburg, 1585.
949,poemata/frischlinscenica_3.xml,Straßburg, 1585.
950,poemata/frischlinscenica_4.xml,Straßburg, 1585.
951,poemata/frischlinscenica_5.xml,Straßburg, 1585.
952,poemata/frischlinscenica_6.xml,Straßburg, 1585.
953,poemata/frischlinscenica_7.xml,Straßburg, 1585.
954,poemata/frischlinscenica_front.xml,Straßburg, 1585.
955,poemata/frisch_1.xml,S.l., 1584.
956,poemata/frisch_10.xml,S.l., 1584.
957,poemata/frisch_11.xml,S.l., 1584.
958,poemata/frisch_12.xml,S.l., 1584.
959,poemata/frisch_13.xml,S.l., 1584.
960,poemata/frisch_14.xml,S.l., 1584.
961,poemata/frisch_15.xml,S.l., 1584.
962,poemata/frisch_16.xml,S.l., 1584.
963,poemata/frisch_17.xml,S.l., 1584.
964,poemata/frisch_2.xml,S.l., 1584.
965,poemata/frisch_3.xml,S.l., 1584.
966,poemata/frisch_4.xml,S.l., 1584.
967,poemata/frisch_5.xml,S.l., 1584.
968,poemata/frisch_6.xml,S.l., 1584.
969,poemata/frisch_7.xml,S.l., 1584.
970,poemata/frisch_8.xml,S.l., 1584.
971,poemata/frisch_9.xml,S.l., 1584.
972,poemata/frisch_back.xml,S.l., 1584.
973,poemata/frisch_front.xml,S.l., 1584.
974,poemata/Fuerstenberg_poemata.xml,Amsterdam, 1671.
975,poemata/gentilicarmina.xml,Nuernberg , 1613.
976,poemata/gentiliparaphrasis.xml,Nuernberg , 1598.
977,poemata/gesner1.xml,Amsterdam, 1743.
978,poemata/gualtherusmonomachia_1.xml,Zuerich, [1541?].
979,poemata/gualtherusmonomachia_2.xml,Zuerich, [1541?].
980,poemata/gualtherusmonomachia_3.xml,Zuerich, [1541?].
981,poemata/gualtherusmonomachia_4.xml,Zuerich, [1541?].
982,poemata/gualtherusmonomachia_front.xml,Zuerich, [1541?].
983,poemata/gualtherusnabal_1.xml,[Zuerich, 1550?]
984,poemata/gualtherusnabal_2.xml,[Zuerich, 1550?]
985,poemata/gualtherusnabal_3.xml,[Zuerich, 1550?]
986,poemata/gualtherusnabal_4.xml,[Zuerich, 1550?]
987,poemata/gualtherusnabal_5.xml,[Zuerich, 1550?]
988,poemata/gualtherusnabal_front.xml,[Zuerich, 1550?]
989,poemata/haynecciusalmansor_1.xml,Leipzig, 1588.
990,poemata/haynecciusalmansor_2.xml,Leipzig, 1588.
991,poemata/haynecciusalmansor_3.xml,Leipzig, 1588.
992,poemata/haynecciusalmansor_4.xml,Leipzig, 1588.
993,poemata/haynecciusalmansor_5.xml,Leipzig, 1588.
994,poemata/haynecciusalmansor_back.xml,Leipzig, 1588.
995,poemata/haynecciusalmansor_front.xml,Leipzig, 1588.
996,poemata/hessuspriorfarrago_1.xml,Schwäbisch Hall, 1539.
997,poemata/hessuspriorfarrago_10.xml,Schwäbisch Hall, 1539.
998,poemata/hessuspriorfarrago_11.xml,Schwäbisch Hall, 1539.
999,poemata/hessuspriorfarrago_12.xml,Schwäbisch Hall, 1539.
1000,poemata/hessuspriorfarrago_13.xml,Schwäbisch Hall, 1539.
1001,poemata/hessuspriorfarrago_14.xml,Schwäbisch Hall, 1539.
1002,poemata/hessuspriorfarrago_2.xml,Schwäbisch Hall, 1539.
1003,poemata/hessuspriorfarrago_3.xml,Schwäbisch Hall, 1539.
1004,poemata/hessuspriorfarrago_4.xml,Schwäbisch Hall, 1539.
1005,poemata/hessuspriorfarrago_5.xml,Schwäbisch Hall, 1539.
1006,poemata/hessuspriorfarrago_6.xml,Schwäbisch Hall, 1539.
1007,poemata/hessuspriorfarrago_7.xml,Schwäbisch Hall, 1539.
1008,poemata/hessuspriorfarrago_8.xml,Schwäbisch Hall, 1539.
1009,poemata/hessuspriorfarrago_9.xml,Schwäbisch Hall, 1539.
1010,poemata/hessuspriorfarrago_front.xml,Schwäbisch Hall, 1539.
1011,poemata/Hessus_psalterium.xml,Leipzig, 1548.
1012,poemata/hirtzwigiusjesulus_1.xml,Speyer, 1613.
1013,poemata/hirtzwigiusjesulus_2.xml,Speyer, 1613.
1014,poemata/hirtzwigiusjesulus_3.xml,Speyer, 1613.
1015,poemata/hirtzwigiusjesulus_4.xml,Speyer, 1613.
1016,poemata/hirtzwigiusjesulus_5.xml,Speyer, 1613.
1017,poemata/hirtzwigiusjesulus_front.xml,Speyer, 1613.
1018,poemata/huttenopera.xml,Ed. E. Böcking. Vol. 3, Poemata cum corollariis. Leipzig 1862.
1019,poemata/kaldenbachlyrica.xml,Braunsberg, 1651.
1020,poemata/Kaldenbach_silvae.xml,Tübingen, 1667.
1021,poemata/Klotz_opuscula_poetica.xml,Altenburg, 1761.
1022,poemata/kreihingemblemata_1.xml,Antwerpen, 1661. 
1023,poemata/kreihingemblemata_2.xml,Antwerpen, 1661. 
1024,poemata/kreihingemblemata_front.xml,Antwerpen, 1661. 
1025,poemata/Lauterbach_aenigmata.xml,Frankfurt (Main), 1601
1026,poemata/lemniusepigrammata_1.xml,no data,
1027,poemata/lemniusepigrammata_2.xml,no data,
1028,poemata/lemniusepigrammata_3.xml,no data,
1029,poemata/lemniusepigrammata_4.xml,no data,
1030,poemata/lemniusepigrammata_front.xml,no data,
1031,poemata/lochernavis.xml,Basel, 1572).
1032,poemata/locherpoematia.xml, [S.l.], [nach 16. Okt. 1512].
1033,poemata/loescherthreni_1.xml,Koeln, 1679
1034,poemata/loescherthreni_2.xml,Koeln, 1679
1035,poemata/loescherthreni_front.xml,Koeln, 1679
1036,poemata/lorichiusaenigmata.xml,Frankfurt (Main), 1545.
1037,poemata/lotic_1.xml,Heidelberg, 1603.
1038,poemata/lotic_2.xml,Heidelberg, 1603.
1039,poemata/lotic_3.xml,Heidelberg, 1603.
1040,poemata/lotic_4.xml,Heidelberg, 1603.
1041,poemata/lotic_5.xml,Heidelberg, 1603.
1042,poemata/lotic_6.xml,Heidelberg, 1603.
1043,poemata/lotic_7.xml,Heidelberg, 1603.
1044,poemata/lotic_8.xml,Heidelberg, 1603.
1045,poemata/lotic_back.xml,Heidelberg, 1603.
1046,poemata/lotic_front.xml,Heidelberg, 1603.
1047,poemata/Lubinus_declamationes.xml,Rostock, 1618.
1048,poemata/luciuspoemata_1.xml,Dresden, 1603
1049,poemata/luciuspoemata_2.xml,Dresden, 1603
1050,poemata/luciuspoemata_3.xml,Dresden, 1603
1051,poemata/luciuspoemata_4.xml,Dresden, 1603
1052,poemata/luciuspoemata_front.xml,Dresden, 1603
1053,poemata/Meibom_guelfus.xml,Helmstedt, 1614.
1054,poemata/melanchthonepigrammata_1.xml,Wittenberg, 1579.
1055,poemata/melanchthonepigrammata_2.xml,Wittenberg, 1579.
1056,poemata/melanchthonepigrammata_3.xml,Wittenberg, 1579.
1057,poemata/melanchthonepigrammata_4.xml,Wittenberg, 1579.
1058,poemata/melanchthonepigrammata_5.xml,Wittenberg, 1579.
1059,poemata/melanchthonepigrammata_6.xml,Wittenberg, 1579.
1060,poemata/melanchthonepigrammata_front.xml,Wittenberg, 1579.
1061,poemata/menckecarmina_1.xml,- Leipzig, 1737.
1062,poemata/menckecarmina_2.xml,- Leipzig, 1737.
1063,poemata/menckecarmina_front.xml,- Leipzig, 1737.
1064,poemata/micyllussilvae_1.xml,Frankfurt am Main, 1564.
1065,poemata/micyllussilvae_2.xml,Frankfurt am Main, 1564.
1066,poemata/micyllussilvae_3.xml,Frankfurt am Main, 1564.
1067,poemata/micyllussilvae_4.xml,Frankfurt am Main, 1564.
1068,poemata/micyllussilvae_5.xml,Frankfurt am Main, 1564.
1069,poemata/micyllussilvae_6.xml,Frankfurt am Main, 1564.
1070,poemata/micyllussilvae_front.xml,Frankfurt am Main, 1564.
1071,poemata/morhofpoemata_1.xml,Luebeck, 1697.
1072,poemata/morhofpoemata_10.xml,Luebeck, 1697.
1073,poemata/morhofpoemata_11.xml,Luebeck, 1697.
1074,poemata/morhofpoemata_2.xml,Luebeck, 1697.
1075,poemata/morhofpoemata_3.xml,Luebeck, 1697.
1076,poemata/morhofpoemata_4.xml,Luebeck, 1697.
1077,poemata/morhofpoemata_5.xml,Luebeck, 1697.
1078,poemata/morhofpoemata_6.xml,Luebeck, 1697.
1079,poemata/morhofpoemata_7.xml,Luebeck, 1697.
1080,poemata/morhofpoemata_8.xml,Luebeck, 1697.
1081,poemata/morhofpoemata_9.xml,Luebeck, 1697.
1082,poemata/morhofpoemata_back.xml,Luebeck, 1697.
1083,poemata/morhofpoemata_front.xml,Luebeck, 1697.
1084,poemata/moscheroschcenturiaeg_1-1.xml,Frankfurt (Main), 1665. 
1085,poemata/moscheroschcenturiaeg_2-1.xml,Frankfurt (Main), 1665. 
1086,poemata/moscheroschcenturiaeg_3-1.xml,Frankfurt (Main), 1665. 
1087,poemata/moscheroschcenturiaeg_4-1.xml,Frankfurt (Main), 1665. 
1088,poemata/moscheroschcenturiaeg_5-1.xml,Frankfurt (Main), 1665. 
1089,poemata/moscheroschcenturiaeg_6-1.xml,Frankfurt (Main), 1665. 
1090,poemata/moscheroschcenturiae_back1.xml,Frankfurt (Main), 1665. 
1091,poemata/moscheroschcenturiae_back2.xml,Frankfurt (Main), 1665. 
1092,poemata/moscheroschcenturiae_back3.xml,Frankfurt (Main), 1665. 
1093,poemata/moscheroschcenturiae_back4.xml,Frankfurt (Main), 1665. 
1094,poemata/moscheroschcenturiae_back5.xml,Frankfurt (Main), 1665. 
1095,poemata/moscheroschcenturiae_back6.xml,Frankfurt (Main), 1665. 
1096,poemata/moscheroschcenturiae_front1.xml,Frankfurt (Main), 1665. 
1097,poemata/moscheroschcenturiae_front2.xml,Frankfurt (Main), 1665. 
1098,poemata/moscheroschcenturiae_front3.xml,Frankfurt (Main), 1665. 
1099,poemata/moscheroschcenturiae_front4.xml,Frankfurt (Main), 1665. 
1100,poemata/moscheroschcenturiae_front5.xml,Frankfurt (Main), 1665. 
1101,poemata/moscheroschcenturiae_front6.xml,Frankfurt (Main), 1665. 
1102,poemata/naogeorgushieremias.xml,Basel, 1551.
1103,poemata/naogeorgusincendia.xml,Wittenberg, 1541.
1104,poemata/naogeorgusiudas_1.xml,Basel [?] or Leipzig [?], 1552 [?].
1105,poemata/naogeorgusiudas_2.xml,Basel [?] or Leipzig [?], 1552 [?].
1106,poemata/naogeorgusiudas_3.xml,Basel [?] or Leipzig [?], 1552 [?].
1107,poemata/naogeorgusiudas_front.xml,Basel [?] or Leipzig [?], 1552 [?].
1108,poemata/naogeorgusmercator.xml,s.l., 1590.
1109,poemata/naogeorguspammachius.xml,Wittenberg, 1538.
1110,poemata/naogeorgusregnum.xml,no place [Basel?], 1553.
1111,poemata/naogeorgussatyrae_1.xml,Basel, 1555.
1112,poemata/naogeorgussatyrae_2.xml,Basel, 1555.
1113,poemata/naogeorgussatyrae_3.xml,Basel, 1555.
1114,poemata/naogeorgussatyrae_4.xml,Basel, 1555.
1115,poemata/naogeorgussatyrae_5.xml,Basel, 1555.
1116,poemata/naogeorgussatyrae_6.xml,Basel, 1555.
1117,poemata/naogeorgussatyrae_front.xml,Basel, 1555.
1118,poemata/neumayrtheatrum_1.xml,"Augsburg, Ingolstadt", 1760.
1119,poemata/neumayrtheatrum_10.xml,"Augsburg, Ingolstadt", 1760.
1120,poemata/neumayrtheatrum_2.xml,"Augsburg, Ingolstadt", 1760.
1121,poemata/neumayrtheatrum_3.xml,"Augsburg, Ingolstadt", 1760.
1122,poemata/neumayrtheatrum_4.xml,"Augsburg, Ingolstadt", 1760.
1123,poemata/neumayrtheatrum_5.xml,"Augsburg, Ingolstadt", 1760.
1124,poemata/neumayrtheatrum_6.xml,"Augsburg, Ingolstadt", 1760.
1125,poemata/neumayrtheatrum_7.xml,"Augsburg, Ingolstadt", 1760.
1126,poemata/neumayrtheatrum_8.xml,"Augsburg, Ingolstadt", 1760.
1127,poemata/neumayrtheatrum_9.xml,"Augsburg, Ingolstadt", 1760.
1128,poemata/neumayrtheatrum_front.xml,"Augsburg, Ingolstadt", 1760.
1129,poemata/Opitius_1.xml,Frankfurt, 1631.
1130,poemata/Opitius_2.xml,Frankfurt, 1631.
1131,poemata/Opitius_3.xml,Frankfurt, 1631.
1132,poemata/Opitius_4.xml,Frankfurt, 1631.
1133,poemata/Opitius_front.xml,Frankfurt, 1631.
1134,poemata/oporinusdramata1_1.xml,Basel, 1547.
1135,poemata/oporinusdramata1_2.xml,Basel, 1547.
1136,poemata/oporinusdramata1_3.xml,Basel, 1547.
1137,poemata/oporinusdramata1_4.xml,Basel, 1547.
1138,poemata/oporinusdramata1_5.xml,Basel, 1547.
1139,poemata/oporinusdramata1_6.xml,Basel, 1547.
1140,poemata/oporinusdramata1_7.xml,Basel, 1547.
1141,poemata/oporinusdramata1_8.xml,Basel, 1547.
1142,poemata/oporinusdramata1_9.xml,Basel, 1547.
1143,poemata/oporinusdramata1_front.xml,Basel, 1547.
1144,poemata/oporinusdramata2_1.xml,Basel, 1547.
1145,poemata/oporinusdramata2_2.xml,Basel, 1547.
1146,poemata/oporinusdramata2_3.xml,Basel, 1547.
1147,poemata/oporinusdramata2_4.xml,Basel, 1547.
1148,poemata/oporinusdramata2_5.xml,Basel, 1547.
1149,poemata/oporinusdramata2_6.xml,Basel, 1547.
1150,poemata/oporinusdramata2_front.xml,Basel, 1547.
1151,poemata/opsopoeusars.xml,Frankfurt (Main), 1578.
1152,poemata/osiusaesopus.xml,Frankfurt, 1574.
1153,poemata/pareusmusae_1.xml,Neustadt/Weinstrasse, 1615.
1154,poemata/pareusmusae_10.xml,Neustadt/Weinstrasse, 1615.
1155,poemata/pareusmusae_11.xml,Neustadt/Weinstrasse, 1615.
1156,poemata/pareusmusae_12.xml,Neustadt/Weinstrasse, 1615.
1157,poemata/pareusmusae_13.xml,Neustadt/Weinstrasse, 1615.
1158,poemata/pareusmusae_14.xml,Neustadt/Weinstrasse, 1615.
1159,poemata/pareusmusae_15.xml,Neustadt/Weinstrasse, 1615.
1160,poemata/pareusmusae_16.xml,Neustadt/Weinstrasse, 1615.
1161,poemata/pareusmusae_17.xml,Neustadt/Weinstrasse, 1615.
1162,poemata/pareusmusae_2.xml,Neustadt/Weinstrasse, 1615.
1163,poemata/pareusmusae_3.xml,Neustadt/Weinstrasse, 1615.
1164,poemata/pareusmusae_4.xml,Neustadt/Weinstrasse, 1615.
1165,poemata/pareusmusae_5.xml,Neustadt/Weinstrasse, 1615.
1166,poemata/pareusmusae_6.xml,Neustadt/Weinstrasse, 1615.
1167,poemata/pareusmusae_7.xml,Neustadt/Weinstrasse, 1615.
1168,poemata/pareusmusae_8.xml,Neustadt/Weinstrasse, 1615.
1169,poemata/pareusmusae_9.xml,Neustadt/Weinstrasse, 1615.
1170,poemata/pareusmusae_front.xml,Neustadt/Weinstrasse, 1615.
1171,poemata/peiferusturcici.xml,Basel, [nach 1550].
1172,poemata/pincierotium_1.xml,Herborn, 1614.
1173,poemata/pincierotium_2.xml,Herborn, 1614.
1174,poemata/pincierotium_3.xml,Herborn, 1614.
1175,poemata/pincierotium_4.xml,Herborn, 1614.
1176,poemata/pincierotium_5.xml,Herborn, 1614.
1177,poemata/pincierotium_6.xml,Herborn, 1614.
1178,poemata/pincierotium_back.xml,Herborn, 1614.
1179,poemata/pincierotium_front.xml,Herborn, 1614.
1180,poemata/pontanusflorida_1.xml,Ingolstadt, 1602.
1181,poemata/pontanusflorida_2.xml,Ingolstadt, 1602.
1182,poemata/pontanusflorida_3.xml,Ingolstadt, 1602.
1183,poemata/pontanusflorida_4.xml,Ingolstadt, 1602.
1184,poemata/pontanusflorida_5.xml,Ingolstadt, 1602.
1185,poemata/pontanusflorida_6.xml,Ingolstadt, 1602.
1186,poemata/pontanusflorida_7.xml,Ingolstadt, 1602.
1187,poemata/pontanusflorida_8.xml,Ingolstadt, 1602.
1188,poemata/pontanusflorida_9.xml,Ingolstadt, 1602.
1189,poemata/pontanusflorida_front.xml,Ingolstadt, 1602.
1190,poemata/pontanusinstitutiones_1.xml,Ingolstadt,1594
1191,poemata/pontanusinstitutiones_10.xml,Ingolstadt,1594
1192,poemata/pontanusinstitutiones_2.xml,Ingolstadt,1594
1193,poemata/pontanusinstitutiones_3.xml,Ingolstadt,1594
1194,poemata/pontanusinstitutiones_4.xml,Ingolstadt,1594
1195,poemata/pontanusinstitutiones_5.xml,Ingolstadt,1594
1196,poemata/pontanusinstitutiones_6.xml,Ingolstadt,1594
1197,poemata/pontanusinstitutiones_7.xml,Ingolstadt,1594
1198,poemata/pontanusinstitutiones_8.xml,Ingolstadt,1594
1199,poemata/pontanusinstitutiones_9.xml,Ingolstadt,1594
1200,poemata/pontanusinstitutiones_back.xml,Ingolstadt,1594
1201,poemata/pontanusinstitutiones_front.xml,Ingolstadt,1594
1202,poemata/porsiusiter.xml,Frankfurt am Main, 1583
1203,poemata/postfar_1.xml,Schwaebisch,Hall
1204,poemata/postfar_2.xml,Schwaebisch,Hall
1205,poemata/postfar_3.xml,Schwaebisch,Hall
1206,poemata/postfar_4.xml,Schwaebisch,Hall
1207,poemata/postfar_5.xml,Schwaebisch,Hall
1208,poemata/postfar_6.xml,Schwaebisch,Hall
1209,poemata/postfar_7.xml,Schwaebisch,Hall
1210,poemata/postfar_8.xml,Schwaebisch,Hall
1211,poemata/postfar_9.xml,Schwaebisch,Hall
1212,poemata/postfar_front.xml,Schwaebisch,Hall
1213,poemata/posthiusparergag_1-1.xml,[Heidelberg], 1595.
1214,poemata/posthiusparergag_1-2.xml,[Heidelberg], 1595.
1215,poemata/posthiusparergag_1-3.xml,[Heidelberg], 1595.
1216,poemata/posthiusparergag_1-4.xml,[Heidelberg], 1595.
1217,poemata/posthiusparergag_1-5.xml,[Heidelberg], 1595.
1218,poemata/posthiusparergag_1-6.xml,[Heidelberg], 1595.
1219,poemata/posthiusparergag_2-1.xml,[Heidelberg], 1595.
1220,poemata/posthiusparergag_2-2.xml,[Heidelberg], 1595.
1221,poemata/posthiusparergag_2-3.xml,[Heidelberg], 1595.
1222,poemata/posthiusparerga_front1.xml,[Heidelberg], 1595.
1223,poemata/posthiusparerga_front2.xml,[Heidelberg], 1595.
1224,poemata/Posthius_votum.xml,Frankfurt (Main), 1573.
1225,poemata/Rettenpacher_dramata.xml,Salzburg, 1683.
1226,poemata/Rettenpacher_lyrica.xml,Wien, 1893.
1227,poemata/reusneremblemata.xml,Straßburg, 1587.
1228,poemata/reusnerprima_1.xml,Jena, 1593.
1229,poemata/reusnerprima_2.xml,Jena, 1593.
1230,poemata/reusnerprima_3.xml,Jena, 1593.
1231,poemata/reusnerprima_4.xml,Jena, 1593.
1232,poemata/reusnerprima_5.xml,Jena, 1593.
1233,poemata/reusnerprima_6.xml,Jena, 1593.
1234,poemata/reusnerprima_7.xml,Jena, 1593.
1235,poemata/reusnerprima_8.xml,Jena, 1593.
1236,poemata/reusnerprima_9.xml,Jena, 1593.
1237,poemata/reusnerprima_front.xml,Jena, 1593.
1238,poemata/reusnersecunda_1.xml,Jena, 1593.
1239,poemata/reusnersecunda_10.xml,Jena, 1593.
1240,poemata/reusnersecunda_11.xml,Jena, 1593.
1241,poemata/reusnersecunda_2.xml,Jena, 1593.
1242,poemata/reusnersecunda_3.xml,Jena, 1593.
1243,poemata/reusnersecunda_4.xml,Jena, 1593.
1244,poemata/reusnersecunda_5.xml,Jena, 1593.
1245,poemata/reusnersecunda_6.xml,Jena, 1593.
1246,poemata/reusnersecunda_7.xml,Jena, 1593.
1247,poemata/reusnersecunda_8.xml,Jena, 1593.
1248,poemata/reusnersecunda_9.xml,Jena, 1593.
1249,poemata/reusnersecunda_front.xml,Jena, 1593.
1250,poemata/Reusner_aenigmata.xml,Frankfurt (Main), 1601
1251,poemata/Reusner_griphologia.xml,Frankfurt (Main), 1601
1252,poemata/Reusner_opera_3.xml,Jena, 1593.
1253,poemata/Reusner_opera_4.xml,Jena, 1594
1254,poemata/rhumeliushoschea.xml,Nuernberg, 1617.
1255,poemata/rhumeliuszacharias.xml,Nuernberg, 1618
1256,poemata/rittershusiusapotheosis.xml,Nuernberg, 1605
1257,poemata/rittershusiusstrena.xml,Nuernberg, 1602
1258,poemata/rosalechiuslectores.xml,Koeln, 1679
1259,poemata/sabinuspoemata_1.xml,[Leipzig], um [1568?].
1260,poemata/sabinuspoemata_2.xml,[Leipzig], um [1568?].
1261,poemata/sabinuspoemata_3.xml,[Leipzig], um [1568?].
1262,poemata/sabinuspoemata_4.xml,[Leipzig], um [1568?].
1263,poemata/sabinuspoemata_5.xml,[Leipzig], um [1568?].
1264,poemata/sabinuspoemata_6.xml,[Leipzig], um [1568?].
1265,poemata/sabinuspoemata_7.xml,[Leipzig], um [1568?].
1266,poemata/sabinuspoemata_8.xml,[Leipzig], um [1568?].
1267,poemata/sabinuspoemata_9.xml,[Leipzig], um [1568?].
1268,poemata/sabinuspoemata_front.xml,[Leipzig], um [1568?].
1269,poemata/schedeg_1-1.xml,Paris, 1586.
1270,poemata/schedeg_1-10.xml,Paris, 1586.
1271,poemata/schedeg_1-2.xml,Paris, 1586.
1272,poemata/schedeg_1-3.xml,Paris, 1586.
